,0,0,0.0,0.0,0
12031851,8252.75,8254,8251.25,8251.25,110
12031852,8251.25,8252,8248.25,8249.25,358
12031853,8249.25,8250,8247.25,8247.25,134
12031854,8247.25,8250,8247.25,8250.0,146
12031855,8250,8250.5,8248.0,8250.5,122
12031856,8250.5,8251.25,8250.25,8250.25,97
12031857,8250.25,8251.25,8249.75,8250.25,60
12031858,8250.25,8251.25,8249.5,8251.0,65
12031859,8251,8251,8249.5,8250.25,58
12031900,8250.25,8250.25,8247.0,8247.25,201
12031901,8247.25,8247.25,8243.25,8244.75,354
12031902,8244.75,8249.75,8244.25,8248.0,252
12031903,8248,8248.25,8246.0,8246.0,94
12031904,8246,8246.5,8245.0,8245.75,125
12031905,8245.75,8246.25,8244.25,8245.75,123
12031906,8245.75,8248.75,8245.75,8248.75,136
12031907,8248.75,8249,8248.0,8248.75,102
12031908,8248.75,8249,8248.25,8248.75,52
12031909,8248.75,8248.75,8246.0,8246.25,128
12031910,8246.25,8247.5,8245.25,8247.5,87
12031911,8247.5,8248.25,8247.0,8247.0,116
12031912,8247,8249,8246.25,8248.0,88
12031913,8248,8248,8247.0,8247.25,31
12031914,8247.25,8248.75,8247.0,8248.0,71
12031915,8248,8250,8245.0,8246.0,388
12031916,8246,8246.75,8241.5,8246.25,385
12031917,8246.25,8247.25,8244.75,8246.75,108
12031918,8246.75,8248.75,8246.75,8247.5,141
12031919,8247.5,8249.5,8247.0,8249.5,65
12031920,8249.5,8250.5,8248.5,8250.0,142
12031921,8250,8251,8249.5,8249.75,164
12031922,8249.75,8251.5,8249.75,8250.25,141
12031923,8250.25,8252.25,8250.25,8251.75,115
12031924,8251.75,8251.75,8249.75,8250.25,114
12031925,8250.25,8251.25,8249.75,8250.5,110
12031926,8250.5,8250.5,8249.5,8250.5,86
12031927,8250.5,8250.75,8248.0,8249.5,100
12031928,8249.5,8249.75,8249.0,8249.25,42
12031929,8249.25,8250.5,8248.5,8249.25,49
12031930,8249.25,8255,8248.5,8254.25,319
12031931,8254.25,8255.75,8253.5,8255.0,168
12031932,8255,8255.5,8253.0,8253.75,170
12031933,8253.75,8254.5,8253.0,8253.0,121
12031934,8253,8254.5,8252.75,8254.0,90
12031935,8254,8257.5,8253.75,8257.25,132
12031936,8257.25,8261,8256.5,8259.0,326
12031937,8259,8260,8258.75,8260.0,118
12031938,8260,8260.25,8259.0,8260.0,135
12031939,8260,8260.75,8257.5,8258.0,132
12031940,8258,8259.25,8257.0,8258.25,120
12031941,8258.25,8258.25,8256.25,8257.25,90
12031942,8257.25,8257.75,8255.75,8257.25,64
12031943,8257.25,8257.5,8256.0,8257.5,55
12031944,8257.5,8257.5,8255.75,8255.75,33
12031945,8255.75,8260.25,8255.75,8257.25,314
12031946,8257.25,8257.25,8253.0,8254.0,189
12031947,8254,8254,8251.5,8252.5,149
12031948,8252.5,8254.25,8252.5,8253.5,82
12031949,8253.5,8253.5,8252.25,8252.75,81
12031950,8252.75,8253.25,8251.25,8252.5,102
12031951,8252.5,8253.75,8252.25,8252.25,44
12031952,8252.25,8253,8250.0,8251.0,83
12031953,8251,8251,8248.0,8248.75,176
12031954,8248.75,8248.75,8246.5,8246.5,98
12031955,8246.5,8249.5,8246.25,8249.5,160
12031956,8249.5,8249.5,8248.5,8249.25,64
12031957,8249.25,8249.25,8248.5,8249.25,49
12031958,8249.25,8249.5,8246.75,8248.0,137
12031959,8248,8250.5,8247.5,8250.5,168
12032000,8250.5,8253.5,8250.0,8252.5,135
12032001,8252.5,8253,8251.0,8251.0,82
12032002,8251,8251.5,8249.25,8251.5,52
12032003,8251.5,8251.75,8249.5,8251.75,97
12032004,8251.75,8254.25,8251.75,8253.75,93
12032005,8253.75,8254,8252.0,8253.25,73
12032006,8253.25,8255.5,8253.25,8254.25,122
12032007,8254.25,8254.25,8252.5,8252.5,66
12032008,8252.5,8253.5,8252.5,8253.0,46
12032009,8253,8253,8252.0,8252.5,41
12032010,8252.5,8253.75,8252.5,8252.75,49
12032011,8252.75,8252.75,8249.5,8250.75,115
12032012,8250.75,8250.75,8249.25,8250.0,67
12032013,8250,8251.25,8249.5,8251.0,68
12032014,8251,8253.25,8250.75,8253.25,78
12032015,8253.25,8254.25,8252.25,8252.75,141
12032016,8252.75,8253.5,8252.0,8252.75,30
12032017,8252.75,8253,8251.75,8252.5,42
12032018,8252.5,8253.25,8252.5,8253.25,49
12032019,8253.25,8253.5,8252.5,8253.5,31
12032020,8253.5,8254.25,8253.25,8253.5,60
12032021,8253.5,8254.5,8252.75,8254.0,61
12032022,8254,8254.5,8253.75,8254.0,31
12032023,8254,8254.25,8253.25,8253.75,31
12032024,8253.75,8254.5,8253.25,8253.25,29
12032025,8253.25,8254,8253.25,8253.75,37
12032026,8253.75,8254,8252.75,8253.75,27
12032027,8253.75,8254.75,8253.75,8254.75,34
12032028,8254.75,8254.75,8254.0,8254.5,23
12032029,8254.5,8254.5,8253.25,8253.75,43
12032030,8253.75,8255,8252.75,8254.25,79
12032031,8254.25,8255,8254.0,8254.75,44
12032032,8254.75,8255.75,8254.25,8255.5,66
12032033,8255.5,8255.5,8253.0,8253.0,70
12032034,8253,8254.25,8253.0,8254.0,33
12032035,8254,8254,8253.5,8253.75,49
12032036,8253.75,8253.75,8252.0,8252.25,50
12032037,8252.25,8253.25,8252.0,8253.0,41
12032038,8253,8254.75,8253.0,8254.0,39
12032039,8254,8254.25,8253.5,8253.75,25
12032040,8253.75,8254,8253.25,8253.75,19
12032041,8253.75,8256.5,8253.5,8256.25,117
12032042,8256.25,8257,8255.25,8255.25,106
12032043,8255.25,8255.5,8254.5,8254.5,67
12032044,8254.5,8254.75,8254.0,8254.75,24
12032045,8254.75,8255.5,8254.5,8254.5,33
12032046,8254.5,8255,8253.5,8255.0,28
12032047,8255,8256,8255.0,8256.0,46
12032048,8256,8256.5,8255.25,8255.25,38
12032049,8255.25,8256.5,8255.0,8255.0,48
12032050,8255,8255.25,8254.25,8255.0,57
12032051,8255,8255.5,8254.75,8255.25,26
12032052,8255.25,8255.5,8255.0,8255.0,26
12032053,8255,8255.75,8255.0,8255.0,20
12032054,8255,8255.25,8254.5,8254.75,27
12032055,8254.75,8255,8254.0,8255.0,56
12032056,8255,8255,8254.5,8254.5,20
12032057,8254.5,8255.25,8254.25,8255.0,44
12032058,8255,8256,8254.75,8255.0,500
12032059,8255,8255,8253.0,8253.25,129
12032100,8253.25,8253.25,8251.25,8251.5,160
12032101,8251.5,8252.25,8250.25,8251.25,262
12032102,8251.25,8251.75,8251.0,8251.0,420
12032103,8251,8251,8249.5,8250.75,178
12032104,8250.75,8252.25,8250.5,8251.25,184
12032105,8251.25,8251.5,8250.5,8251.0,55
12032106,8251,8251,8248.0,8248.75,105
12032107,8248.75,8249,8248.25,8248.75,129
12032108,8248.75,8249.75,8248.75,8249.5,112
12032109,8249.5,8250,8248.5,8249.25,166
12032110,8249.25,8250.5,8249.25,8250.0,172
12032111,8250,8250,8249.5,8249.5,30
12032112,8249.5,8250.5,8249.25,8250.0,53
12032113,8250,8251,8249.0,8249.0,147
12032114,8249,8249.75,8248.25,8249.75,51
12032115,8249.75,8250.5,8249.0,8249.75,77
12032116,8249.75,8251,8249.25,8250.75,75
12032117,8250.75,8251.75,8250.25,8251.75,103
12032118,8251.75,8255.75,8251.75,8255.5,199
12032119,8255.5,8255.5,8254.25,8255.0,151
12032120,8255,8255.25,8253.5,8254.75,83
12032121,8254.75,8254.75,8254.25,8254.75,89
12032122,8254.75,8256,8254.25,8254.5,65
12032123,8254.5,8255.25,8254.0,8254.25,68
12032124,8254.25,8254.5,8254.0,8254.5,22
12032125,8254.5,8255.5,8254.5,8255.5,68
12032126,8255.5,8257.5,8255.5,8257.25,198
12032127,8257.25,8257.5,8255.25,8255.25,194
12032128,8255.25,8256.75,8254.5,8256.25,266
12032129,8256.25,8256.5,8255.5,8255.75,115
12032130,8255.75,8257,8255.25,8256.0,201
12032131,8256,8257.25,8256.0,8257.25,195
12032132,8257.25,8257.25,8255.5,8256.0,143
12032133,8256,8257,8255.5,8255.75,320
12032134,8255.75,8255.75,8255.0,8255.25,104
12032135,8255.25,8255.5,8254.0,8255.25,269
12032136,8255.25,8255.5,8255.0,8255.5,51
12032137,8255.5,8256.5,8255.5,8255.5,77
12032138,8255.5,8256.5,8255.0,8256.25,117
12032139,8256.25,8256.25,8255.5,8256.25,66
12032140,8256.25,8256.75,8255.75,8256.75,165
12032141,8256.75,8257,8256.5,8256.75,175
12032142,8256.75,8257.5,8256.75,8257.25,536
12032143,8257.25,8257.5,8257.25,8257.5,602
12032144,8257.5,8257.5,8257.0,8257.0,127
12032145,8257,8257.25,8256.75,8257.0,179
12032146,8257,8258,8257.0,8258.0,163
12032147,8258,8262.25,8258.0,8260.5,381
12032148,8260.5,8262.25,8260.5,8262.25,100
12032149,8262.25,8262.25,8261.0,8261.25,255
12032150,8261.25,8261.25,8260.25,8260.5,273
12032151,8260.5,8260.5,8260.0,8260.25,205
12032152,8260.25,8260.25,8259.0,8259.25,122
12032153,8259.25,8259.25,8258.5,8258.75,58
12032154,8258.75,8258.75,8256.5,8257.5,505
12032155,8257.5,8259.25,8257.25,8258.0,344
12032156,8258,8258.75,8258.0,8258.5,434
12032157,8258.5,8258.75,8258.0,8258.5,460
12032158,8258.5,8258.5,8257.5,8258.0,145
12032159,8258,8258.5,8257.75,8258.5,27
12032200,8258.5,8259.25,8258.25,8258.75,400
12032201,8258.75,8259,8258.25,8258.75,40
12032202,8258.75,8259.5,8258.0,8258.75,162
12032203,8258.75,8259.5,8258.25,8259.0,185
12032204,8259,8259.5,8259.0,8259.25,18
12032205,8259.25,8261,8258.5,8260.75,216
12032206,8260.75,8260.75,8259.25,8259.75,96
12032207,8259.75,8259.75,8259.25,8259.5,82
12032208,8259.5,8259.5,8259.25,8259.25,340
12032209,8259.25,8259.25,8257.5,8258.0,103
12032210,8258,8259.25,8258.0,8259.25,247
12032211,8259.25,8259.25,8258.25,8258.75,105
12032212,8258.75,8258.75,8256.75,8257.25,128
12032213,8257.25,8257.75,8257.25,8257.75,22
12032214,8257.75,8258.25,8257.75,8258.0,18
12032215,8258,8258.5,8258.0,8258.25,22
12032216,8258.25,8258.25,8257.25,8257.25,14
12032217,8257.25,8258,8257.25,8257.75,29
12032218,8257.75,8258.5,8257.75,8257.75,381
12032219,8257.75,8258.5,8257.5,8258.5,334
12032220,8258.5,8260.25,8258.5,8259.5,190
12032221,8259.5,8260.75,8259.5,8260.25,217
12032222,8260.25,8260.5,8259.5,8259.75,305
12032223,8259.75,8260,8259.25,8259.5,116
12032224,8259.5,8259.75,8259.25,8259.75,182
12032225,8259.75,8260.25,8259.5,8260.0,92
12032226,8260,8260.25,8259.75,8259.75,101
12032227,8259.75,8259.75,8259.0,8259.0,29
12032228,8259,8259,8258.5,8259.0,19
12032229,8259,8259,8258.25,8258.5,25
12032230,8258.5,8258.75,8258.25,8258.5,393
12032231,8258.5,8258.75,8258.25,8258.75,332
12032232,8258.75,8259,8258.25,8258.5,384
12032233,8258.5,8259.25,8258.5,8258.75,74
12032234,8258.75,8258.75,8258.25,8258.75,42
12032235,8258.75,8258.75,8258.5,8258.75,12
12032236,8258.75,8259,8258.75,8258.75,12
12032237,8258.75,8258.75,8257.25,8257.75,377
12032238,8257.75,8258.25,8257.5,8258.0,464
12032239,8258,8258.25,8257.5,8257.75,436
12032240,8257.75,8258.25,8257.75,8258.0,296
12032241,8258,8259,8258.0,8258.75,73
12032242,8258.75,8258.75,8258.25,8258.5,25
12032243,8258.5,8258.75,8258.5,8258.75,19
12032244,8258.75,8260,8258.75,8259.75,133
12032245,8259.75,8260.75,8259.75,8260.5,49
12032246,8260.5,8263.5,8260.5,8262.5,198
12032247,8262.5,8266,8262.5,8264.25,303
12032248,8264.25,8264.25,8262.25,8262.75,167
12032249,8262.75,8262.75,8261.25,8261.25,57
12032250,8261.25,8261.75,8261.25,8261.5,38
12032251,8261.5,8261.75,8260.75,8261.75,54
12032252,8261.75,8262.5,8261.5,8261.75,295
12032253,8261.75,8263.25,8261.75,8263.0,199
12032254,8263,8263.75,8263.0,8263.0,41
12032255,8263,8264.25,8263.0,8263.75,151
12032256,8263.75,8264,8263.75,8263.75,102
12032257,8263.75,8264.5,8263.25,8264.5,159
12032258,8264.5,8264.5,8263.25,8263.75,171
12032259,8263.75,8264.5,8263.0,8263.5,144
12032300,8263.5,8264,8262.0,8262.25,176
12032301,8262.25,8263.5,8262.25,8263.25,115
12032302,8263.25,8263.25,8262.25,8262.75,51
12032303,8262.75,8263,8262.0,8263.0,66
12032304,8263,8263,8261.75,8261.75,111
12032305,8261.75,8262,8260.75,8261.0,122
12032306,8261,8261.25,8260.25,8260.25,182
12032307,8260.25,8260.75,8260.0,8260.75,41
12032308,8260.75,8260.75,8260.0,8260.5,45
12032309,8260.5,8260.75,8259.75,8260.75,96
12032310,8260.75,8261,8260.0,8260.25,429
12032311,8260.25,8260.5,8259.25,8259.5,205
12032312,8259.5,8259.75,8259.0,8259.75,60
12032313,8259.75,8260,8259.5,8260.0,25
12032314,8260,8260,8259.5,8259.75,382
12032315,8259.75,8260.75,8259.75,8260.0,220
12032316,8260,8262,8260.0,8261.75,183
12032317,8261.75,8262.25,8261.75,8262.25,73
12032318,8262.25,8264,8262.25,8263.75,97
12032319,8263.75,8264.5,8263.5,8263.75,89
12032320,8263.75,8264.5,8262.5,8262.5,158
12032321,8262.5,8262.75,8262.25,8262.25,37
12032322,8262.25,8262.25,8261.0,8261.25,75
12032323,8261.25,8262.25,8261.25,8261.5,17
12032324,8261.5,8261.75,8261.0,8261.0,12
12032325,8261,8261.5,8261.0,8261.25,15
12032326,8261.25,8261.5,8260.75,8261.0,26
12032327,8261,8261.5,8260.75,8260.75,20
12032328,8260.75,8261,8260.75,8260.75,18
12032329,8260.75,8261.75,8260.25,8260.75,43
12032330,8260.75,8262.25,8260.5,8261.25,47
12032331,8261.25,8261.25,8260.5,8261.0,25
12032332,8261,8261.75,8261.0,8261.75,29
12032333,8261.75,8262,8261.25,8261.75,22
12032334,8261.75,8261.75,8261.25,8261.5,32
12032335,8261.5,8262.5,8261.5,8262.5,42
12032336,8262.5,8263.5,8262.5,8263.5,529
12032337,8263.5,8263.75,8262.0,8262.75,310
12032338,8262.75,8263,8262.5,8263.0,89
12032339,8263,8263.25,8262.25,8263.25,73
12032340,8263.25,8264,8263.0,8263.5,305
12032341,8263.5,8264.25,8263.5,8264.25,71
12032342,8264.25,8264.75,8263.5,8264.5,150
12032343,8264.5,8265,8263.25,8263.5,139
12032344,8263.5,8263.5,8262.75,8263.0,52
12032345,8263,8264.25,8263.0,8263.25,56
12032346,8263.25,8263.5,8263.0,8263.25,26
12032347,8263.25,8263.25,8262.5,8262.75,251
12032348,8262.75,8262.75,8262.25,8262.5,627
12032349,8262.5,8263,8262.25,8262.5,688
12032350,8262.5,8265.25,8262.5,8265.0,273
12032351,8265,8266.25,8265.0,8265.25,115
12032352,8265.25,8265.75,8264.25,8264.75,51
12032353,8264.75,8265.5,8264.0,8264.75,67
12032354,8264.75,8265.5,8264.25,8264.5,99
12032355,8264.5,8264.5,8263.5,8263.5,172
12032356,8263.5,8263.75,8262.25,8262.5,134
12032357,8262.5,8262.5,8260.5,8261.0,104
12032358,8261,8261.5,8260.5,8261.25,50
12032359,8261.25,8261.25,8260.0,8261.0,83
12040000,8261,8263,8260.75,8263.0,233
12040001,8263,8263.25,8262.0,8263.25,95
12040002,8263.25,8263.25,8261.0,8261.25,83
12040003,8261.25,8261.5,8260.25,8261.25,172
12040004,8261.25,8261.25,8259.0,8259.5,149
12040005,8259.5,8259.75,8258.75,8259.0,229
12040006,8259,8259.5,8258.75,8259.0,27
12040007,8259,8259.5,8258.25,8259.25,36
12040008,8259.25,8260,8259.0,8260.0,277
12040009,8260,8260,8259.75,8259.75,358
12040010,8259.75,8261,8259.5,8259.75,257
12040011,8259.75,8260,8257.5,8258.0,142
12040012,8258,8260.5,8258.0,8260.0,317
12040013,8260,8260.5,8259.75,8260.0,68
12040014,8260,8260,8259.75,8260.0,286
12040015,8260,8260.5,8259.75,8260.25,121
12040016,8260.25,8262,8259.5,8261.75,101
12040017,8261.75,8263.5,8261.25,8263.0,179
12040018,8263,8263,8262.0,8263.0,77
12040019,8263,8263,8262.25,8262.5,47
12040020,8262.5,8263.25,8262.5,8262.75,58
12040021,8262.75,8263.25,8262.75,8262.75,48
12040022,8262.75,8263,8262.25,8262.5,19
12040023,8262.5,8262.5,8261.5,8261.75,15
12040024,8261.75,8262.75,8261.75,8262.75,7
12040025,8262.75,8262.75,8262.5,8262.5,12
12040026,8262.5,8262.75,8261.5,8261.5,23
12040027,8261.5,8262.25,8261.25,8262.25,26
12040028,8262.25,8262.25,8262.0,8262.25,9
12040029,8262.25,8262.75,8262.25,8262.5,17
12040030,8262.5,8264,8262.5,8263.75,31
12040031,8263.75,8264.5,8263.5,8263.5,39
12040032,8263.5,8264,8263.5,8263.75,41
12040033,8263.75,8264,8263.5,8263.75,11
12040034,8263.75,8263.75,8263.25,8263.25,13
12040035,8263.25,8263.75,8263.25,8263.75,26
12040036,8263.75,8264,8263.75,8263.75,19
12040037,8263.75,8263.75,8263.75,8263.75,1
12040038,8263.75,8264.5,8263.75,8264.5,20
12040039,8264.5,8265.75,8264.5,8265.5,67
12040040,8265.5,8265.5,8264.25,8265.0,34
12040041,8265,8265.5,8264.5,8265.0,27
12040042,8265,8265,8264.5,8264.75,8
12040043,8264.75,8265,8264.5,8264.75,26
12040044,8264.75,8264.75,8263.25,8263.25,49
12040045,8263.25,8264.75,8263.25,8264.5,22
12040046,8264.5,8264.5,8263.5,8263.75,19
12040047,8263.75,8264.25,8263.5,8263.5,5
12040048,8263.5,8263.75,8263.25,8263.25,7
12040049,8263.25,8263.25,8262.5,8262.75,60
12040050,8262.75,8263.75,8262.5,8263.25,29
12040051,8263.25,8263.25,8263.25,8263.25,9
12040052,8263.25,8263.5,8263.0,8263.5,13
12040053,8263.5,8263.5,8263.0,8263.25,8
12040054,8263.25,8263.25,8263.0,8263.25,17
12040055,8263.25,8263.25,8263.0,8263.25,39
12040056,8263.25,8263.5,8263.0,8263.0,5
12040057,8263,8263,8262.75,8263.0,16
12040058,8263,8263.5,8263.0,8263.5,14
12040059,8263.5,8263.5,8262.75,8263.25,14
12040100,8263.25,8264,8260.75,8261.75,135
12040101,8261.75,8261.75,8253.75,8255.5,515
12040102,8255.5,8257.5,8255.25,8255.25,118
12040103,8255.25,8258,8255.25,8257.5,111
12040104,8257.5,8259,8256.25,8256.5,254
12040105,8256.5,8257,8255.5,8256.25,81
12040106,8256.25,8256.75,8256.0,8256.5,50
12040107,8256.5,8256.5,8253.75,8255.0,127
12040108,8255,8256,8253.0,8253.5,313
12040109,8253.5,8254,8252.25,8252.75,88
12040110,8252.75,8253.25,8252.25,8253.0,86
12040111,8253,8254,8252.75,8253.75,96
12040112,8253.75,8255,8253.0,8253.75,234
12040113,8253.75,8256.25,8253.75,8255.25,137
12040114,8255.25,8255.5,8253.75,8255.0,175
12040115,8255,8255,8252.25,8253.0,87
12040116,8253,8253,8249.75,8251.5,237
12040117,8251.5,8252.25,8251.0,8251.5,98
12040118,8251.5,8253,8250.0,8251.0,185
12040119,8251,8251.5,8248.75,8249.0,105
12040120,8249,8252.25,8249.0,8251.75,129
12040121,8251.75,8253.75,8251.75,8253.0,131
12040122,8253,8253.75,8252.75,8253.75,52
12040123,8253.75,8254,8252.0,8253.25,127
12040124,8253.25,8253.5,8251.5,8252.25,92
12040125,8252.25,8253.75,8251.25,8252.5,139
12040126,8252.5,8252.5,8250.25,8251.75,66
12040127,8251.75,8252,8251.0,8251.5,42
12040128,8251.5,8251.75,8244.75,8244.75,586
12040129,8244.75,8244.75,8237.25,8240.75,1099
12040130,8240.75,8241,8232.25,8235.25,1236
12040131,8235.25,8238,8235.0,8237.0,231
12040132,8237,8239.25,8236.25,8237.25,219
12040133,8237.25,8238.25,8235.0,8237.25,555
12040134,8237.25,8238.75,8236.5,8237.25,231
12040135,8237.25,8237.5,8234.5,8234.5,272
12040136,8234.5,8235.5,8232.5,8234.0,266
12040137,8234,8236.25,8233.25,8235.0,254
12040138,8235,8235.25,8232.5,8233.75,179
12040139,8233.75,8233.75,8228.5,8230.25,668
12040140,8230.25,8233.25,8230.0,8231.5,269
12040141,8231.5,8233.25,8231.0,8232.0,209
12040142,8232,8232.25,8230.75,8231.25,179
12040143,8231.25,8232.25,8229.5,8230.25,167
12040144,8230.25,8231.5,8228.75,8229.5,197
12040145,8229.5,8230.75,8229.0,8230.25,190
12040146,8230.25,8230.5,8229.0,8229.75,166
12040147,8229.75,8231.25,8227.0,8230.25,310
12040148,8230.25,8231.5,8230.25,8231.25,159
12040149,8231.25,8232.5,8231.0,8231.25,121
12040150,8231.25,8231.25,8229.0,8229.75,134
12040151,8229.75,8230.75,8228.5,8229.0,59
12040152,8229,8230,8228.5,8229.5,78
12040153,8229.5,8230.5,8229.0,8229.75,88
12040154,8229.75,8230.5,8228.0,8228.25,87
12040155,8228.25,8228.75,8227.25,8227.5,132
12040156,8227.5,8228.25,8225.75,8226.75,183
12040157,8226.75,8227.75,8225.75,8225.75,118
12040158,8225.75,8226,8222.5,8223.25,357
12040159,8223.25,8224,8222.5,8223.5,259
12040200,8223.5,8226,8220.5,8225.5,757
12040201,8225.5,8231.25,8225.5,8230.75,803
12040202,8230.75,8233.75,8230.75,8232.0,432
12040203,8232,8233.75,8232.0,8232.5,242
12040204,8232.5,8232.5,8230.75,8231.0,339
12040205,8231,8232,8227.75,8227.75,435
12040206,8227.75,8229.25,8224.0,8226.0,515
12040207,8226,8229.75,8225.75,8226.75,281
12040208,8226.75,8229.5,8226.0,8227.25,237
12040209,8227.25,8230,8227.0,8229.25,246
12040210,8229.25,8232.75,8228.0,8232.0,260
12040211,8232,8236.25,8231.75,8233.25,560
12040212,8233.25,8234,8231.75,8233.25,273
12040213,8233.25,8235,8232.5,8234.5,376
12040214,8234.5,8235,8232.25,8233.0,146
12040215,8233,8235,8232.0,8234.75,240
12040216,8234.75,8236.25,8234.25,8235.25,302
12040217,8235.25,8236.25,8233.75,8235.5,151
12040218,8235.5,8237.75,8234.25,8237.5,330
12040219,8237.5,8239.25,8236.0,8236.25,347
12040220,8236.25,8236.5,8234.25,8234.75,258
12040221,8234.75,8235.5,8233.75,8234.75,174
12040222,8234.75,8237,8234.75,8236.5,141
12040223,8236.5,8239,8236.5,8237.25,166
12040224,8237.25,8237.75,8235.5,8237.25,192
12040225,8237.25,8237.75,8235.5,8237.25,139
12040226,8237.25,8239.25,8237.25,8237.25,186
12040227,8237.25,8241.75,8237.25,8240.25,320
12040228,8240.25,8241,8239.75,8239.75,113
12040229,8239.75,8241.25,8239.75,8240.0,119
12040230,8240,8242.75,8239.25,8241.5,240
12040231,8241.5,8241.5,8240.0,8240.75,186
12040232,8240.75,8242,8240.25,8241.25,116
12040233,8241.25,8243,8241.25,8241.75,223
12040234,8241.75,8243,8241.75,8243.0,96
12040235,8243,8243,8241.25,8242.25,82
12040236,8242.25,8242.5,8241.0,8241.75,107
12040237,8241.75,8241.75,8240.0,8240.75,158
12040238,8240.75,8242.5,8240.75,8242.0,117
12040239,8242,8242,8240.0,8240.0,182
12040240,8240,8240.5,8239.25,8240.25,188
12040241,8240.25,8241.5,8239.5,8241.25,130
12040242,8241.25,8243.25,8241.25,8242.0,202
12040243,8242,8243.25,8240.25,8240.5,150
12040244,8240.5,8241.75,8239.75,8240.25,137
12040245,8240.25,8240.5,8238.5,8240.0,216
12040246,8240,8244,8239.25,8243.75,232
12040247,8243.75,8244,8241.0,8243.5,160
12040248,8243.5,8244.75,8242.75,8242.75,210
12040249,8242.75,8245.75,8242.75,8245.5,209
12040250,8245.5,8247.5,8245.5,8246.75,380
12040251,8246.75,8246.75,8245.75,8246.0,56
12040252,8246,8247.25,8244.75,8246.0,142
12040253,8246,8246.75,8245.5,8245.75,79
12040254,8245.75,8246.5,8244.75,8245.25,66
12040255,8245.25,8247,8245.0,8247.0,99
12040256,8247,8247.25,8245.75,8245.75,102
12040257,8245.75,8247.75,8245.5,8247.0,109
12040258,8247,8247,8244.75,8244.75,92
12040259,8244.75,8247.75,8244.5,8247.0,180
12040300,8247,8248.5,8246.25,8248.25,211
12040301,8248.25,8248.25,8247.5,8247.75,78
12040302,8247.75,8256,8247.75,8251.75,1102
12040303,8251.75,8259.25,8251.75,8257.5,751
12040304,8257.5,8258,8255.5,8257.0,254
12040305,8257,8257.25,8253.75,8254.0,226
12040306,8254,8280,8252.0,8279.0,3135
12040307,8279,8314,8277.75,8312.5,3888
12040308,8312.5,8314.25,8293.25,8294.75,1353
12040309,8294.75,8298.75,8282.0,8286.5,1223
12040310,8286.5,8292.5,8286.5,8290.25,619
12040311,8290.25,8294,8288.75,8293.25,470
12040312,8293.25,8300.75,8292.25,8297.25,567
12040313,8297.25,8302.5,8296.0,8301.0,799
12040314,8301,8308,8300.0,8305.5,788
12040315,8305.5,8310.75,8300.5,8303.0,815
12040316,8303,8303.75,8299.0,8303.25,476
12040317,8303.25,8306.75,8302.0,8306.0,464
12040318,8306,8306.25,8301.0,8301.75,533
12040319,8301.75,8304.25,8301.5,8303.75,269
12040320,8303.75,8307,8302.75,8304.25,416
12040321,8304.25,8306,8301.75,8302.5,297
12040322,8302.5,8303,8300.0,8301.0,257
12040323,8301,8304.75,8301.0,8302.25,305
12040324,8302.25,8305.5,8300.75,8305.0,293
12040325,8305,8306.5,8301.25,8301.25,370
12040326,8301.25,8303.5,8300.75,8302.25,157
12040327,8302.25,8304.25,8301.5,8303.0,208
12040328,8303,8305,8301.5,8301.75,230
12040329,8301.75,8303.25,8301.25,8301.75,233
12040330,8301.75,8305,8301.75,8304.5,363
12040331,8304.5,8307.5,8304.25,8304.5,428
12040332,8304.5,8304.5,8301.25,8301.5,304
12040333,8301.5,8303.75,8301.5,8301.5,182
12040334,8301.5,8302.25,8293.0,8295.75,626
12040335,8295.75,8296.75,8288.0,8291.25,633
12040336,8291.25,8292,8289.5,8290.75,336
12040337,8290.75,8293.75,8290.0,8291.75,399
